facility_name,facility_phone,facility_address,facility_type,geo_lng,geo_lat
도담태권도,24086451,"경기도 안산시 상록구 샘골로 115 201호 도담태권도(본오동, 굿모닝리빙프라자 I)",태권도,126.8626895,37.2941759
도당태권도장,326825279,경기도 부천시 삼작로 270 3층 도당태권도장(도당동),태권도,126.7914935,37.5200396
스피나필라테스,3180395504,"경기도 성남시 수정구 청계산로4길 59 4, 5 전층(고등동)",필라테스,127.1010878,37.4250362
도복소리태권도장,,경기도 안산시 단원구 원초로 23 푸르지오8차 상가2층 도복소리태권도장(원곡동),태권도,126.8016969,37.3291514
동광태권도특공무술 체육관,316711102,경기도 안성시 서운로 791-11 동광아파트상가 3층 303호(중리동),태권도,127.2667055,36.980681
GG볼링장,315010279,경기도 안산시 상록구 감골1로 27 729동105호(사동),볼링,126.8524953,37.2878817
동그라미탁구교실,318770908,경기도 의정부시 신곡로 45-20 4층(신곡동),탁구,127.0554172,37.7307991
동두천 반다비체육센터,318602894,경기도 동두천시 상패로 56-31 반다비체육센터(상패동),기타종목,127.0481109,37.9063393
동백탁구사관학교,312759846,경기도 용인시 기흥구 동백3로11번길 18 502호(중동),탁구,127.1526165,37.2706227
동삭언어심리연구소,26555767,경기도 평택시 동삭1로22번길 19-21 동삭프라자 204호 동삭언어심리연구소(동삭동),기타종목,127.0932609,37.0208985
동서울승마장,315217767,경기도 남양주시 와부읍 월문천로 280-7 동서울승마장,승마,127.2423361,37.5988742
동성태권도장,317533256,경기도 성남시 수정구 탄리로 79 2층(태평동),태권도,127.1356147,37.4430072
GMA해동검도합기도,316652587,"경기도 평택시 경기대로 1525 2층 GMA해동검도,합기도(지산동)",합기도,127.0622662,37.0806769
237탁구클럽,315680700,경기도 구리시 체육관로74번길 27 지하(수택동),탁구,127.1396319,37.5913506
동양킥복싱GYM,313069455,경기도 용인시 기흥구 신구로12번길 9 3층 동양킥복싱GYM(구갈동),복싱,127.110361,37.2735849
동탄센텀탁구장,313779720,경기도 화성시 동탄기흥로 147-13 센터프라자305호(방교동),탁구,127.0902362,37.1728592
동현스포츠센터,316749814,경기도 안성시 남파로 75 3층(당왕동),헬스,127.2583781,37.0167484
동현피트니스 석정동3호점,316749813,경기도 안성시 석정1길 27 2층(석정동),헬스,127.2610327,37.010283
동호테니스아카데미,,"경기도 안양시 동안구 흥안대로94번길 68 상가동107-1(호계동, 양우 내안애 팰리스)",테니스,126.956938,37.3664901
두드림감각운동발달센터,,경기도 성남시 분당구 야탑로 243 부건프라자 4층 두드림(야탑동),기타종목,127.1455273,37.4073826
두드림탁구클럽,,경기도 동두천시 중앙로 116 7층 703호(지행동),탁구,127.052518,37.8917688
주식회사 그린나래,7041782277,경기도 부천시 소사로 102 복사골 빌딩 301-302(소사본동),기타종목,126.7979634,37.4678701
123당구클럽,318971230,경기도 용인시 수지구 성복2로 17 4층 123당구클럽(성복동),당구,127.0810234,37.3107116
모던힐 별내점,25288251,경기도 남양주시 별내5로5번길 15 신성프라자 7층(별내동),필라테스,127.112451,37.650415
드림에듀지점,,경기도 고양시 일산동구 중산로 234 승산빌딩5층(중산동),헬스,126.7807062,37.6928456
드림온평생교육원,27094560,"경기도 성남시 분당구 서현로 170 326호(서현동, 풍림아이원플러스)",필라테스,127.1225147,37.3889964
드림점핑,,경기도 안성시 공도읍 진사길 11 3층 드림점핑,기타종목,127.1384715,36.9929072
123필라테스,315591239,경기도 남양주시 호평로45번길 28 리더프라자 3층 123필라테스(호평동),필라테스,127.2462077,37.6581815
드림탁구클럽,318365466,경기도 의정부시 평화로 303 3층 드림탁구클럽(호원동),탁구,127.0470782,37.7190441
드림태권도,,경기도 화성시 정남면 만년로 442-10 2층 드림태권도,태권도,126.9825821,37.1613892
바름필라테스,3180055666,경기도 용인시 기흥구 동백중앙로 203 7층 701호 바름필라테스(중동),필라테스,127.1517625,37.2715028
드림히어로즈 태권도장,315910201,경기도 구리시 갈매순환로 194 5층 드림히어로즈 태권도장(갈매동),태권도,127.1217995,37.6366379
디딤터,,경기도 하남시 미사강변한강로 135 스카이폴리스 나동 601호 디딤터 재활운동센터(망월동),기타종목,127.1917806,37.5766518
본국무예 송내합기도 검예 사예,318598828,경기도 동두천시 중앙로 112 메인프라자 601호(지행동),합기도,127.0525009,37.8914739
디에이치꼬모,23467976,경기도 안양시 만안구 장내로 72 4층(안양동),헬스,126.9168646,37.3943268
디엔엠 휘트니스 동구릉역점,,경기도 구리시 건원대로 91 (인창동) 5층 헬스장,헬스,127.1382395,37.6090687
디엔엠휘트니스,,경기도 구리시 이문안로 31 지하1층 디엔엠휘트니스(교문동),헬스,127.134825,37.5923571
디엠댄스,,경기도 구리시 체육관로80번길 32 201호(수택동),댄스(줌바 등),127.1398931,37.5915815
박종진 태권도장,312465606,경기도 수원시 장안구 수일로91번길 2 2층 박종진태권도장(파장동),태권도,127.0010287,37.3099543
디휴먼브레인센터,255047323,경기도 안양시 관악대로272 키즈맘빌딩 블루동 560호,기타종목,126.9530067,37.4018669
뚜존농구교실,,경기도 시흥시 시흥대로 947-4 뚜존체육(미산동),농구,126.7886248,37.4209636
라반휘트니스 본오2호점,315040505,경기도 안산시 상록구 오목로 71 2층(본오동),헬스,126.865832,37.2904002
라온아동발달센터,7082427881,"경기도 수원시 팔달구 중부대로 110 2층 204B , 205호(인계동,한라시그마팰리스)",기타종목,127.0288321,37.2774567
라온아동발달센터,312164474,"경기도 용인시 기흥구 흥덕2로 85 3층(영덕동,우연프라자)(영덕동)",종합체육시설,127.0737987,37.275138
라온제나 태권도장,312949104,경기도 수원시 권선구 호매실로104번길 90 5층 501호(호매실동),태권도,126.9627028,37.2595845
라온주니어스포츠클럽경기광주점,,경기도 광주시 오포로 769-18 라온주니어 스포츠클럽(추자동),종합체육시설,127.22511,37.3610604
라온치료교육센터,314018005,경기도 안산시 단원구 원포공원1로 59 A동 310호(초지동),기타종목,126.8112341,37.3024975
룩스필라테스,,경기도 용인시 수지구 풍덕천로 135 룩스필라테스(풍덕천동),필라테스,127.0965235,37.3238071
라온태권도,326742106,경기도 부천시 오정구 수도로 65 2층(삼정동),태권도,126.7733558,37.5145358
온 필라테스 라운지,317119330,경기도 성남시 분당구 성남대로 168 403호(금곡동),필라테스,127.1094943,37.3508865
라온특수운동심리전문상담센터,,경기도 용인시 기흥구 흥덕2로87번길 18 c동 501.2호(영덕동),종합체육시설,127.0718774,37.2758481
라온필라테스,313750525,"경기도 오산시 운천로 73-1 덕신빌딩301호 라온필라테스(오산동, 덕신빌딩)",필라테스,127.0742362,37.1494184
라온필라테스,319799609,경기도 고양시 덕양구 중앙로 450 7층 라온필라테스(행신동),필라테스,126.8455531,37.6184381
라이온즈부부태권도장,,경기도 남양주시 별내면 청학로54번길 20 레포츠센터 B동 1층,태권도,127.1231475,37.7080552
GP유도멀티짐,28993093,경기도 광명시 오리로 366 지층(소하동),유도,126.8796879,37.4350351
인아휘트니스,318570052,경기도 양주시 고암길 358 5층 인아휘트니스(덕정동),헬스,127.0656471,37.8346999
바디붐 (의정부역점),28449679,경기도 의정부시 태평로99번길 17 3층 바디붐(의정부동),헬스,127.0506522,37.7411207
라이프탁구클럽,,경기도 안성시 서운면 제3공단3길 34-7 라이프탁구클럽,탁구,127.2678133,36.9732431
라인 플레인점핑줄넘기클럽,,경기도 광주시 문형산길 27 3층(신현동),줄넘기,127.1620402,37.3606745
라인점핑,,경기도 의정부시 용민로 60 용현자이프라자 2층 라인점핑(용현동),종합체육시설,127.0852514,37.7366329
라인짐휘트니스,314769484,경기도 안양시 동안구 관악대로287번길 63 흥일빌딩 4층 401호(관양동),헬스,126.9545501,37.4056563
락스타도르 주짓수 스튜디오,,경기도 부천시 길주로 137 상록그린힐 501호 락스타도르 주짓수 스튜디오(상동),주짓수,126.757677,37.5061047
락클라이밍 산본점,313998925,경기도 군포시 광정로 60 9층(산본동),클라이밍(암벽등반),126.9308247,37.3587197
로하스당구장,,경기도 연천군 전곡읍 은전로78번길 77 1층,기타종목,127.0700397,38.0251673
랠리탁구장,,경기도 군포시 번영로 588 지1층. 랠리탁구장(금정동),탁구,126.9409999,37.3619993
랩스휘트니스 상록수역점,314062441,경기도 안산시 상록구 상록수로 50 5층 랩스휘트니스 헬스장(본오동),헬스,126.8655511,37.3022163
러닝메이트 사회서비스센터,317971642,경기도 광주시 중앙로175번길 8 2층(송정동),기타종목,127.2561014,37.4155193
페이버FC,22879111,경기도 용인시 기흥구 언동로71번길 45 3층(청덕동),축구,127.1426094,37.2881339
러브필라테스LOVE PILATES,313423645,경기도 안양시 만안구 시민대로 6 501호(안양동),필라테스,126.934988,37.3832116
GT거호 합기도 해동검도,,경기도 양주시 고읍남로 20 401호 GT거호도장(광사동),합기도,127.0791293,37.794672
럭키태권도장,296552985,경기도 안양시 만안구 석수로 42 럭키교육빌딩 5층 경희대럭키태권도(석수동),태권도,126.9077214,37.408601
르에르필라테스,,경기도 성남시 수정구 수정로 287 3층 르에르필라테스(신흥동),필라테스,127.1464533,37.4503291
레전드 하랑 태권도장,319012575,경기도 고양시 일산동구 숲속마을2로 120 레전드하랑태권도(풍동),태권도,126.8001292,37.6734472
GYM HUR 짐휴,317141171,경기도 성남시 분당구 돌마로 47 5층 509호 510호(금곡동),헬스,127.1072135,37.3503814
Good스포츠과학재활센터,236131873,경기도 평택시 평남로 937 303호(비전동),필라테스,127.104453,37.0043914
레전드축구아카데미,,경기도 의왕시 부곡중앙남7길 8-10 포레터워 5층 501호(삼동),축구(풋살),126.9572767,37.3193156
레하브레인 발달센터,3180558624,"경기도 화성시 동탄순환대로 127-9 우성애비뉴타워 813,814호(산척동)",기타종목,127.1072808,37.1665533
렛츠고동네점핑,,경기도 시흥시 정왕신길로 141 2층 렛츠고동네점핑(정왕동),기타종목,126.7346244,37.3532479
렛츠고동네점핑앤체온다이어트,,경기도 시흥시 옥구천동로 422 2층 렛츠고동네점핑(정왕동),기타종목,126.7316109,37.3581668
렛츠고동네점핑체온다이어트,,경기도 시흥시 함송로 61 보성아파트 상가2층 렛츠고동네점핑(정왕동),기타종목,126.7341708,37.3615017
로기핑퐁,,경기도 양평군 양평읍 관문길18번길 34 1002호(원석비바체),탁구,127.4964447,37.4920567
로아필라테스 동탄목동점,,경기도 화성시 동탄순환대로18길 16 203호~206호(목동),필라테스,127.1243017,37.1831044
로엔 필라테스,,경기도 김포시 김포한강1로 55 이솔프라자 502호(장기동),필라테스,126.6681236,37.6434542
로하스당구클럽,,경기도 연천군 전곡읍 은전로78번길 77 로하스당구클럽,당구,127.0700397,38.0251673
로하스볼링라운지,220666696,경기도 광명시 오리로 970 크로앙스 5층 로하스볼링라운지(광명동),볼링,126.8556293,37.4794445
론테니스존,,경기도 남양주시 진접읍 해밀예당1로 30-9 폴리프라자1 901호,테니스,127.1867779,37.7116431
롤링스타 주짓수킥복싱,,경기도 여주시 세종로 145-7 영인프라자 302호(홍문동),주짓수,127.6357148,37.285359
루루태권스쿨,315026167,경기도 안산시 상록구 중보로 23 501호(이동),태권도,126.8499114,37.306211
루시드 심리발달센터,227656620,"경기도 수원시 권선구 금곡로197번길 18-39 701호, 702호(금곡동)",기타종목,126.9536242,37.2753497
루츠댄스학원,,경기도 안성시 중앙로419번길 18 3층(봉남동),댄스(줌바 등),127.2736425,37.0075294
룩스필라테스 위례창곡점,317552322,경기도 성남시 수정구 위례동로 153 603호(창곡동),필라테스,127.1501737,37.4734999
(주)바디앤,,경기도 용인시 수지구 신봉1로 165 3층 아임필라테스플라잉요가(신봉동),필라테스,127.0686197,37.327795
리나폴댄스Lina Pole,,경기도 광명시 소하로 82 한빛프라자 3층 302호(소하동),댄스(줌바 등),126.8833729,37.4476454
리더스태권도장,316568111,경기도 안성시 공도읍 양기길 28 상가2층201~204호(안성공도서해그랑블),태권도,127.1959752,37.0074664
리더태권도,318657353,경기도 동두천시 이담로 69 3층(지행동),태권도,127.0562512,37.8888275
리더필라테스 시흥은계점,232314333,경기도 시흥시 은계번영길 11 703호(은행동),필라테스,126.8021924,37.437419
리더필라테스 평택고덕국제점,,"경기도 평택시 고덕갈평5길 32 그랜드메디컬타워 606,607,608호(고덕동)",필라테스,127.0474102,37.0565574
